SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:50,1.833,65.39,185.8,9.13,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:55,3.027,66.76,88.9,9.01,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:00,2.942,68.1,81.5,8.86,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:05,3.428,62.33,75.35,8.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:10,2.732,94.4,101.5,8.77,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:15,2.905,81.6,77.03,8.91,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:20,3.548,84,65.06,8.83,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:25,3.225,91.4,114.1,8.84,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:30,3.378,55.96,81.9,8.87,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:35,3.034,67.88,70.94,8.97,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:40,3.275,80.7,66.87,8.88,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:45,3.388,76.33,80.8,8.86,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:50,3.078,74.64,82.3,8.94,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 12:55,3.365,62.04,90.3,9,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:00,2.863,53.62,80.4,9.02,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:05,2.742,70.44,72.36,8.95,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:10,3.07,50.94,83.3,8.95,0.006
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:15,2.636,84.3,61.65,9,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:20,1.496,92.4,209.4,9.12,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:25,2.051,95.2,180,9.27,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:30,2.15,71.13,202.1,9.35,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:35,2.074,83.5,199.6,9.15,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:40,1.963,89,138.1,9.18,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:45,2.043,81.8,119.2,9.03,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 13:50,1.918,77,165.8,9.13,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 14:05,2.013,88.5,182.8,9.14,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 14:15,1.547,85.6,151.7,9.5,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 14:30,0.136,0.005,265.1,9.53,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 14:35,1.321,84.1,9.86,9.64,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 14:40,1.679,64.28,108.5,9.53,0.017
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:00,2.561,71.17,70.1,9.62,0.008
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:05,3.114,53,62.49,9.59,0.041
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:20,3.027,61.36,68.36,9.5,0.029
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:30,2.23,83.8,92.3,9.49,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:35,2.549,66.38,62.36,9.84,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:40,2.846,41.43,64.74,10.03,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:45,2.457,56.25,76.2,10,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:50,1.606,81.6,88.7,10.25,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 15:55,1.164,81.6,176.7,10.64,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:00,1.564,75.49,116.7,10.62,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:05,2.1,73.05,76.77,10.26,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:10,1.675,74.05,66.65,10.03,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:15,1.939,57.09,72.14,10.09,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:20,1.284,88,149.3,10.19,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 16:30,2.362,60.91,61.24,10.03,0.049
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 09:35,,81.5,132.3,9.46,0.023
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 09:40,2.693,87.2,157.8,9.45,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 09:45,2.645,89.5,138.7,9.49,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 09:50,3.143,78.22,85.9,9.43,0.024
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 10:30,2.754,57.81,79.08,9.54,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 10:55,2.514,27.91,54.6,9.05,0.054
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 11:00,3.444,28.73,46.74,9.06,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 11:40,3.469,28.95,56.85,9.9,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 11:45,2.034,33.19,54.42,10.32,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 11:50,2.532,21.42,41.99,10.27,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:05,2.557,27.03,44.52,10.13,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:10,2.278,29.46,43.13,9.93,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:15,2.007,23.98,57.1,9.89,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:20,2.305,26.14,36.6,10.04,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:25,3.353,27.15,38.74,10.08,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:30,2.956,29.95,40.16,9.89,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:35,2.827,41.8,45.21,9.79,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:40,3.272,34.44,45.14,9.74,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:45,3.558,25.84,43.11,9.7,0.001
